Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Id,Venue,Venue Latitude,Venue Longitude,Venue Category
Greenwich Village,40.72693288536128,-73.99991402945902,5925d43fa306194f4fcc6e4a,Hello Saigon,40.72902042913715,-74.0009423522163,Vietnamese Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,49d4eeaff964a520555c1fe3,Boqueria,40.7248,-74.00222,Tapas Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,425f0400f964a52007211fe3,Cuba,40.72926252189727,-73.99889825695053,Cuban Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,550af1d0498e5c0bd04229e6,Manousheh,40.72937268195377,-74.00135010480881,Lebanese Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,4b9e79e4f964a52035e736e3,Tiro A Segno,40.72858224368755,-74.00187942789395,Italian Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,4b5210cbf964a5202f6527e3,Villa Mosconi Restaurant,40.72859493885317,-74.00188905992621,Italian Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,4593ed04f964a52050401fe3,The Kati Roll Company,40.7295697222648,-74.00086061309852,Indian Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,4ce08a08ffcf370469b12082,Saigon Shack,40.7297605480043,-74.00068533422322,Vietnamese Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,43446900f964a52073281fe3,Alidoro,40.72570437006591,-74.0030426232294,Sandwich Place
Greenwich Village,40.72693288536128,-73.99991402945902,4aeb5fe4f964a52080c121e3,Blue Ribbon Brasserie,40.72549481702042,-74.00318626804706,American Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,4ad90adcf964a520741721e3,Creperie NYC,40.72974050102749,-74.00070686260781,Creperie
Greenwich Village,40.72693288536128,-73.99991402945902,4c9a8eccd4b1b1f7314dd135,B&B Winepub,40.7258,-73.99793,Gastropub
Greenwich Village,40.72693288536128,-73.99991402945902,40fc6080f964a520150b1fe3,Negril Village,40.72956569490788,-73.99830435081743,Caribbean Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,55a958f7498e5e476a2271c4,J.G. Melon,40.729151370984674,-74.0012631457667,Burger Joint
Greenwich Village,40.72693288536128,-73.99991402945902,4d992c1e942ba093ebb5968c,THELEwala,40.72972369809264,-74.00073006181881,Indian Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,5c6c6715f709c1002cd49290,SUGARFISH by sushi nozawa,40.725299796091356,-74.00350733974797,Sushi Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,5b50ccb4a9e402002c422f84,Tipsy Shanghai,40.72934971896232,-73.99883963836751,Chinese Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,3fd66200f964a5201ae61ee3,Marumi,40.72903375595303,-73.99827766146674,Sushi Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,44b78a37f964a52070351fe3,Minetta Tavern,40.73004893228044,-74.00064667028238,American Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,3fd66200f964a5205ce91ee3,M & O Market and Deli,40.726024027846435,-74.00136002799596,Sandwich Place
Greenwich Village,40.72693288536128,-73.99991402945902,3fd66200f964a520ede91ee3,Quantum Leap,40.729209246692434,-73.99886686851244,Vegetarian / Vegan Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,3fd66200f964a52020e61ee3,Housing Works Bookstore Cafe,40.72467539483391,-73.9966368227625,Café
Greenwich Village,40.72693288536128,-73.99991402945902,59c933d32d2fd975644a009f,Top Thai,40.72989455782821,-73.99951807852831,Thai Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,58a4fb9d30ecc618cdd5c3e2,Pinch Chinese,40.726356519860495,-74.00194814736723,Chinese Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,543075b3498e283e38ad9dec,Cotenna,40.729014,-74.003539,Italian Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,4ced8829d7268cfa87fec34e,Artichoke Basille's Pizza & Brewery,40.729879136520246,-74.00059977761522,Pizza Place
Greenwich Village,40.72693288536128,-73.99991402945902,4a5cc07ff964a52081bc1fe3,Soup Kiosk,40.72461707596741,-73.99853617707004,Soup Place
Greenwich Village,40.72693288536128,-73.99991402945902,49ff2b51f964a520e86f1fe3,Il Mulino New York,40.729965066771406,-73.99904758977722,Italian Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,3fd66200f964a5202ee61ee3,Mamoun's Falafel,40.73019855825677,-74.00031685521321,Falafel Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,5a70d8ba0a464d531ab5ab29,Karakatta,40.72943832111654,-73.99881802276256,Ramen Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,4dd00c6d88778512441f5018,Mille-Feuille Bakery,40.729065155940916,-73.99800068633789,Bakery
Greenwich Village,40.72693288536128,-73.99991402945902,3fd66200f964a5209fea1ee3,Aquagrill,40.725423126363914,-74.00401523771738,Seafood Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,51de06aa498e998d374ab4da,Hirohisa,40.72456567801656,-74.00287302105048,Japanese Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,57164b8838fa4c3aecc5942c,sweetgreen,40.72999212563189,-74.00243385198331,Salad Place
Greenwich Village,40.72693288536128,-73.99991402945902,40b92400f964a52099001fe3,Dos Caminos,40.7266452,-73.9999024,Mexican Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,57c848e6498e1f0d11d9d3f1,King,40.72772401456797,-74.00327087456037,Mediterranean Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,58729904fc9b217037eaa3fe,Unico,40.72742665453085,-74.00153654880953,Café
Greenwich Village,40.72693288536128,-73.99991402945902,4d27b39755a8b60c0c4bc6c0,GMT Tavern,40.72800792351844,-73.99901874795765,Gastropub
Greenwich Village,40.72693288536128,-73.99991402945902,3fd66200f964a52074e91ee3,Bar Pitti,40.729204246828665,-74.00238648966736,Italian Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,593332f9123a1963f539daa0,Emily West Village,40.729337024893994,-74.00372444988442,Pizza Place
Greenwich Village,40.72693288536128,-73.99991402945902,4a372daef964a5203a9e1fe3,Piccola Cucina Osteria,40.725198524387444,-74.0032195104913,Italian Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,4bf1c6dd189f0f47d8aab762,Masala Times,40.729339476527585,-74.00148931374608,Indian Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,50080667e4b04952311fa30a,OatMeals,40.730481,-74.000458,Breakfast Spot
Greenwich Village,40.72693288536128,-73.99991402945902,3fd66200f964a520e3e51ee3,Fanelli Café,40.724607,-73.998751,American Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,567acd28498ec6b3d581a36b,Sushi Zo,40.73000301565844,-73.99911055987263,Sushi Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,4f5e4e83be77058f25d91ad9,Go! Go! Curry!,40.729494629840524,-73.99875549992403,Japanese Curry Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,5b881a4831fd140039a8ea65,Pho Bar,40.729818355691975,-73.99884829823587,Vietnamese Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,45ebc982f964a52091431fe3,Joe's Pizza,40.73046111519949,-74.00197226155092,Pizza Place
Greenwich Village,40.72693288536128,-73.99991402945902,53b99a8e498e33ae0a2e5868,Mint Masala,40.72942160578097,-74.00097094346536,Indian Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,54998557498ea2278311f1ef,Senza Gluten,40.72906453272164,-74.00026743190712,Gluten-free Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,56acef5b498ec8e203a43bb7,Bluestone Lane,40.730008851953066,-74.00285540556075,Café
Greenwich Village,40.72693288536128,-73.99991402945902,598b3572a306192057b75871,Dig Inn,40.723829241543406,-73.99697091427791,New American Restaurant
Greenwich Village,40.72693288536128,-73.99991402945902,3fd66200f964a52057e61ee3,Olive Tree Cafe,40.73013622645632,-74.0004199672975,Café
Greenwich Village,40.72693288536128,-73.99991402945902,49f10c98f964a52083691fe3,N.Y. Dosas,40.73074269139539,-73.99899439849084,Food Truck
Greenwich Village,40.72693288536128,-73.99991402945902,57435943498e03ad20563e5f,Pommes Frites,40.73015312099686,-74.00031745632894,Poutine Place
Greenwich Village,40.72693288536128,-73.99991402945902,4a997b7ef964a520922e20e3,Meskerem Ethiopian Restaurant,40.73006657047327,-74.00050784351504,Ethiopian Restaurant
East Village,40.727846777270244,-73.98222616506416,510c85e7e4b0056826b88297,Kura,40.726802644699376,-73.98344407523645,Japanese Restaurant
East Village,40.727846777270244,-73.98222616506416,41044980f964a520750b1fe3,Cafe Mogador,40.72727735358458,-73.98450529800188,Moroccan Restaurant
East Village,40.727846777270244,-73.98222616506416,5a69ef1c8e886a7dd293e8f9,Boris & Horton,40.72914168615455,-73.98133283861844,Pet Café
East Village,40.727846777270244,-73.98222616506416,4d38f531a558a1cde4c1cd43,Tompkins Square Bagels,40.72817262667757,-73.98205369975292,Bagel Shop
East Village,40.727846777270244,-73.98222616506416,578bec6c498e3150fc369f3b,Thursday Kitchen,40.727660587863404,-73.98376058578447,Korean Restaurant
East Village,40.727846777270244,-73.98222616506416,4758483af964a520cc4c1fe3,Westville East,40.7284276229589,-73.98189363635092,American Restaurant
East Village,40.727846777270244,-73.98222616506416,3fd66200f964a520a5e41ee3,Crif Dogs,40.727019990853925,-73.98382440512454,Hot Dog Joint
East Village,40.727846777270244,-73.98222616506416,5c660fa3286fda00399ae820,smor,40.729295443951536,-73.9815205335617,Scandinavian Restaurant
East Village,40.727846777270244,-73.98222616506416,56ac14dd498ebc721660c58d,Baker's Pizza,40.729359365887,-73.9811407089682,Pizza Place
East Village,40.727846777270244,-73.98222616506416,4eee5e0693add02fcd39aa10,Xe Máy Sandwich Shop,40.727435002070386,-73.98483464336338,Vietnamese Restaurant
East Village,40.727846777270244,-73.98222616506416,59e0da82e97dfb754b1cf079,Joe & Pat's Pizzeria and Restaurant,40.72891620190647,-73.98405621371711,Pizza Place
East Village,40.727846777270244,-73.98222616506416,5b7b431cc9f9070039135835,TabeTomo,40.72688545881415,-73.98292005947884,Ramen Restaurant
East Village,40.727846777270244,-73.98222616506416,58498a94f68d8d67be8e893c,Hanoi House,40.7269053677238,-73.98360309256832,Vietnamese Restaurant
East Village,40.727846777270244,-73.98222616506416,537822d3498edcf629cebd3d,Miss Lily's 7A,40.72605803974587,-73.98368581540872,Caribbean Restaurant
East Village,40.727846777270244,-73.98222616506416,54dbe95f498e372eef2147ca,Raclette,40.728835877525746,-73.98077759895865,Swiss Restaurant
East Village,40.727846777270244,-73.98222616506416,556e296f498e76ead0af4798,Harry & Ida's Meat and Supply Co.,40.728944811568205,-73.9814510606405,Deli / Bodega
East Village,40.727846777270244,-73.98222616506416,55f727d7498ec2e384e5b040,Avant Garden,40.72616113541542,-73.98386607655708,Vegetarian / Vegan Restaurant
East Village,40.727846777270244,-73.98222616506416,549c6881498eaaf3954382f3,Superiority Burger,40.72754947104763,-73.9832897923765,Vegetarian / Vegan Restaurant
East Village,40.727846777270244,-73.98222616506416,4731be8af964a520244c1fe3,Momofuku Noodle Bar,40.72913330681598,-73.98426514558433,Ramen Restaurant
East Village,40.727846777270244,-73.98222616506416,4c0d0b440e9e9521c7d13cbd,Whitmans,40.7279733967652,-73.98429759357843,Burger Joint
East Village,40.727846777270244,-73.98222616506416,43e6e944f964a520062f1fe3,Pylos,40.7261887186205,-73.9839939152354,Greek Restaurant
East Village,40.727846777270244,-73.98222616506416,5c831f04029a550039fcca38,Chinese Graffiti,40.728282,-73.981952,Chinese Restaurant
East Village,40.727846777270244,-73.98222616506416,57635c50498ecede7037348a,Zadie's Oyster Room,40.729749703995836,-73.9828495861202,Seafood Restaurant
East Village,40.727846777270244,-73.98222616506416,5a73b1f49ef8ef531a1c08df,Mama Fina's,40.72822177868777,-73.98202237515753,Filipino Restaurant
East Village,40.727846777270244,-73.98222616506416,531b94a8498e837f40b29ca7,Au Za'atar,40.72909163920429,-73.98136338978036,Middle Eastern Restaurant
East Village,40.727846777270244,-73.98222616506416,5c92dfbfc53093002c48530b,Village Square Pizza,40.72746410480142,-73.98251488833888,Pizza Place
East Village,40.727846777270244,-73.98222616506416,41a12c00f964a5203c1e1fe3,Yuca Bar & Restaurant,40.72605518774885,-73.98363284440495,Tapas Restaurant
East Village,40.727846777270244,-73.98222616506416,54f90055498e6ce6a801f8f3,Taqueria St. Marks,40.727781248606306,-73.98553519116716,Mexican Restaurant
East Village,40.727846777270244,-73.98222616506416,40f1d480f964a520680a1fe3,Hearth,40.730032,-73.983304,Italian Restaurant
East Village,40.727846777270244,-73.98222616506416,5a06749bd3cce816fb29ce65,Ho Foods,40.726520705058796,-73.98466190886097,Taiwanese Restaurant
East Village,40.727846777270244,-73.98222616506416,561419b3498e647cacc5c5f6,Black Seed Bagels,40.72916012554359,-73.98416059728933,Bagel Shop
East Village,40.727846777270244,-73.98222616506416,4c2a81398abca59393c8fe1f,Xi'an Famous Foods,40.727682104727776,-73.98552485097169,Chinese Restaurant
East Village,40.727846777270244,-73.98222616506416,5647ee82498e8bfc0ddef53d,Málà Project,40.727126,-73.98545,Chinese Restaurant
East Village,40.727846777270244,-73.98222616506416,544153df498e8f7dae118d8e,Empellón Al Pastor,40.7267105,-73.9834619,Mexican Restaurant
East Village,40.727846777270244,-73.98222616506416,59a9e7d8f0ca95663b1d398d,Ladybird,40.72651436911113,-73.98466888002645,Vegetarian / Vegan Restaurant
East Village,40.727846777270244,-73.98222616506416,54592668498ea9af6f9c7202,Brodo,40.73019725244414,-73.98344991665756,Soup Place
East Village,40.727846777270244,-73.98222616506416,4d322023c75a6ea8cc220bae,El Camion Cantina,40.72914507368678,-73.98125906835013,Mexican Restaurant
East Village,40.727846777270244,-73.98222616506416,4abce679f964a5209d8720e3,Luke's Lobster,40.72686042258368,-73.98543075201313,Seafood Restaurant
East Village,40.727846777270244,-73.98222616506416,4b9aedf3f964a52019e435e3,The Brindle Room,40.72815413633835,-73.98284148552706,American Restaurant
East Village,40.727846777270244,-73.98222616506416,58d176db0b56560b9cad4cef,Little Tong Noodle Shop,40.72941435879475,-73.98411177859238,Chinese Restaurant
East Village,40.727846777270244,-73.98222616506416,54cd73be498e9ab78644ab32,Oiji,40.727168125595306,-73.98564524259254,Korean Restaurant
East Village,40.727846777270244,-73.98222616506416,560ef205498e7c96491fa974,Arepa Factory,40.72742835056779,-73.98256948669845,Arepa Restaurant
East Village,40.727846777270244,-73.98222616506416,41229c00f964a520350c1fe3,Caracas Arepa Bar,40.726843475129655,-73.985446728216,Arepa Restaurant
East Village,40.727846777270244,-73.98222616506416,49cd02b2f964a520a9591fe3,Buenos Aires,40.72522845614682,-73.98328503536244,Argentinian Restaurant
East Village,40.727846777270244,-73.98222616506416,5a2562911de765022720b605,Tatsu Ramen,40.729026146153586,-73.98434553114893,Ramen Restaurant
East Village,40.727846777270244,-73.98222616506416,4aaec606f964a5203d6320e3,Motorino,40.73016173279871,-73.98393602503445,Pizza Place
East Village,40.727846777270244,-73.98222616506416,47af5dd2f964a5209f4d1fe3,Kyo Ya,40.72682375408313,-73.98537854291173,Japanese Restaurant
East Village,40.727846777270244,-73.98222616506416,49e80026f964a52037651fe3,Zaragoza Mexican Deli-Grocery,40.72995336239989,-73.98073859848814,Mexican Restaurant
East Village,40.727846777270244,-73.98222616506416,5b3805910dd31f002409405a,Suki Curry,40.72715710327842,-73.9861343187004,Japanese Restaurant
East Village,40.727846777270244,-73.98222616506416,49c6a988f964a5206e571fe3,Gnocco,40.72711062240362,-73.98026760400238,Italian Restaurant
East Village,40.727846777270244,-73.98222616506416,503f293c19a9def238a153b3,Jeepney Filipino Gastropub,40.73030664491049,-73.98361667990685,Filipino Restaurant
East Village,40.727846777270244,-73.98222616506416,562d5cd3498e6e2c522c4dbc,Dan and John's Wings,40.727800613911114,-73.98515239150812,Wings Joint
East Village,40.727846777270244,-73.98222616506416,4a790030f964a520cbe61fe3,Luzzo's,40.73056492935832,-73.98319149074905,Pizza Place
East Village,40.727846777270244,-73.98222616506416,5bd5ee19a8eb60002c344a3c,Westville Bakery,40.727705,-73.983318,Bakery
East Village,40.727846777270244,-73.98222616506416,41575800f964a5202f1d1fe3,Dumpling Man,40.72739073776658,-73.98473092104267,Dumpling Restaurant
East Village,40.727846777270244,-73.98222616506416,49d8d101f964a520cb5d1fe3,Giano Restaurant,40.7262419854671,-73.98411424942987,Italian Restaurant
East Village,40.727846777270244,-73.98222616506416,3fd66200f964a52023e51ee3,Takahachi,40.72532958379632,-73.98417469218651,Sushi Restaurant
East Village,40.727846777270244,-73.98222616506416,5209469f11d2d4f85e5b7427,Tacos Cuautla Morelos,40.727463069903365,-73.98306930735022,Mexican Restaurant
East Village,40.727846777270244,-73.98222616506416,5a623d9e59c42311fd413d1b,Saltwater Coffee,40.73019908400026,-73.98395957573564,Café
East Village,40.727846777270244,-73.98222616506416,5b0078680ff4f9002c1c94bd,Dian Kitchen,40.72752385640814,-73.9832675757664,Chinese Restaurant
East Village,40.727846777270244,-73.98222616506416,4b41102bf964a52055c025e3,Sunny & Annie Gourmet Deli,40.7245900224479,-73.98160026960855,Deli / Bodega
East Village,40.727846777270244,-73.98222616506416,5b2e6b41a5a3150039cf6cd1,Papilles,40.726287,-73.983925,French Restaurant
East Village,40.727846777270244,-73.98222616506416,4e34496fa8092599edf845bb,Maharlika Filipino Moderno,40.72692868640887,-73.98603893506765,Filipino Restaurant
East Village,40.727846777270244,-73.98222616506416,51f1882c498eae046a840d15,Somtum Der,40.72521296891302,-73.9842825551701,Thai Restaurant
East Village,40.727846777270244,-73.98222616506416,4b19b32cf964a5204ae223e3,Banh Mi Zon,40.725771,-73.984462,Vietnamese Restaurant
East Village,40.727846777270244,-73.98222616506416,533721a0498e78372d14112c,Huertas,40.726757924435766,-73.98599612741904,Spanish Restaurant
East Village,40.727846777270244,-73.98222616506416,51e99f58498e520a7886c631,Cagen,40.727904189282235,-73.98412791391645,Japanese Restaurant
East Village,40.727846777270244,-73.98222616506416,522779fd498e916ef366c9af,Haile Ethiopian Cuisine,40.727732229050815,-73.97927236647098,Ethiopian Restaurant
East Village,40.727846777270244,-73.98222616506416,5504c48e498e2f599c554792,noreetuh,40.72740766933473,-73.98545358325528,Hawaiian Restaurant
East Village,40.727846777270244,-73.98222616506416,5924f135e97dfb49b5f28473,Tramonti Pizza,40.72680241576274,-73.98352422368056,Italian Restaurant
East Village,40.727846777270244,-73.98222616506416,4e41f0822271a90466a0e967,Upstate Craft Beer and Oyster Bar,40.726331,-73.986453,Seafood Restaurant
East Village,40.727846777270244,-73.98222616506416,4ce31b0d7e9b721e92a534f1,Nai Tapas Bar,40.72908,-73.98401,Tapas Restaurant
East Village,40.727846777270244,-73.98222616506416,52269b14498e6a221ec8e301,Taverna Kyclades,40.731354,-73.983021,Greek Restaurant
East Village,40.727846777270244,-73.98222616506416,3fd66200f964a52026e51ee3,Shabu-Tatsu,40.72941004469062,-73.98585790941563,Shabu-Shabu Restaurant
East Village,40.727846777270244,-73.98222616506416,4eaca19730f855f5b2feed5a,The Organic Grill,40.72730639903927,-73.98553941187882,Vegetarian / Vegan Restaurant
East Village,40.727846777270244,-73.98222616506416,4ee5338029c220f972731e84,Sao Mai,40.73036166365695,-73.98331728245851,Vietnamese Restaurant
East Village,40.727846777270244,-73.98222616506416,56184ed9498e2ebb67472504,Raku,40.72659589636028,-73.98664884421136,Udon Restaurant
East Village,40.727846777270244,-73.98222616506416,5cc1e23d59c423002c27c156,Hanoi Soup Shop,40.72689,-73.983661,Vietnamese Restaurant
East Village,40.727846777270244,-73.98222616506416,449f923ff964a520c5341fe3,S'MAC,40.730227,-73.983696,Mac & Cheese Joint
East Village,40.727846777270244,-73.98222616506416,5023e53fe4b09c2bc12cb23e,Ducks Eatery,40.730242,-73.983821,BBQ Joint
East Village,40.727846777270244,-73.98222616506416,4a99d4a3f964a520b93020e3,East Village Pizza,40.72827235649891,-73.98500640770338,Pizza Place
East Village,40.727846777270244,-73.98222616506416,4bad3ef2f964a520963d3be3,Santa Barbara Bodega,40.728166,-73.979039,Deli / Bodega
East Village,40.727846777270244,-73.98222616506416,3fd66200f964a520c4f11ee3,Mudspot,40.729081718831225,-73.98675020884764,Café
East Village,40.727846777270244,-73.98222616506416,53e80aae498ecbb68d4c572b,Tuome,40.72414874592738,-73.98267695835641,Asian Restaurant
East Village,40.727846777270244,-73.98222616506416,562c3fee498e107a40edabe2,David's Cafe,40.72719565514427,-73.98425384168603,French Restaurant
East Village,40.727846777270244,-73.98222616506416,5c7828c3c0af57002cbb6ad8,Paper Daisy,40.728434,-73.987204,New American Restaurant
East Village,40.727846777270244,-73.98222616506416,5b401705c66666003984a628,Emmy Squared,40.72586676457121,-73.98663786068168,Pizza Place
East Village,40.727846777270244,-73.98222616506416,49e8b984f964a52070651fe3,Tarallucci e Vino,40.72889324686207,-73.98451308313844,Café
East Village,40.727846777270244,-73.98222616506416,3fd66200f964a5203ce51ee3,Gruppo,40.724745101493895,-73.9814862620878,Pizza Place
East Village,40.727846777270244,-73.98222616506416,5876906d266c110d47662c65,Madame Vo,40.72945557719832,-73.98605524423427,Vietnamese Restaurant
East Village,40.727846777270244,-73.98222616506416,49ba9d00f964a52085531fe3,Curry-Ya,40.72944524460088,-73.98597285250442,Japanese Curry Restaurant
East Village,40.727846777270244,-73.98222616506416,3fd66200f964a520b8ea1ee3,Veselka,40.729123671868535,-73.98699264149947,Ukrainian Restaurant
East Village,40.727846777270244,-73.98222616506416,3fd66200f964a52006eb1ee3,Jules Bistro,40.728006468881425,-73.98623571923028,French Restaurant
East Village,40.727846777270244,-73.98222616506416,5b95779bf96b2c00398e0df6,Afandi Grill,40.728447,-73.984992,Mongolian Restaurant
East Village,40.727846777270244,-73.98222616506416,4575b847f964a520a13e1fe3,Lavagna,40.72406600938789,-73.98246161385678,Italian Restaurant
East Village,40.727846777270244,-73.98222616506416,58c186b58ee56062fc9b0846,Sister Jane,40.73080012487371,-73.98334982993023,American Restaurant
East Village,40.727846777270244,-73.98222616506416,583368978ab03f366eb025be,Tompkins Square Bagels,40.73078120066792,-73.98602706997711,Bagel Shop
East Village,40.727846777270244,-73.98222616506416,4cdef8f0f8cdb1f7bdad8e12,Ichibantei,40.730663356356125,-73.98282676935196,Japanese Restaurant
East Village,40.727846777270244,-73.98222616506416,51bb39d77dd2ab9f2ed9f601,Sushi Dojo NYC,40.726760748253554,-73.98590196087609,Sushi Restaurant
East Village,40.727846777270244,-73.98222616506416,5c12cf2379f6c7002c394031,Violet,40.72466750440027,-73.98384436273665,Pizza Place
Lower East Side,40.71780674892765,-73.98089031999291,50588bc6526260483ab2860e,Pig and Khao,40.719274699451205,-73.98489076915772,Filipino Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,56cf3493cd106ae44d0c76a8,Speedy Romeo LES,40.7194551163675,-73.98491520066031,Italian Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,5af8effcad910e002c271520,Zyara Restaurant & Cafe,40.719540751371795,-73.98483165293638,Mediterranean Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,5b380f649deb7d00399fdf9d,Kings County Imperial,40.71781670552335,-73.98556881621373,Chinese Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,5b63aefffe63bd0039d0c297,Windmill,40.719844642771235,-73.9846800734426,French Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,59ef714242d8c27c6dc8ef5e,Ginger & Lemongrass,40.7192892263212,-73.98563016493539,Vietnamese Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,4f4442c9e4b0f94a357a383b,Yopparai,40.71928352351461,-73.98566320967173,Japanese Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,535978ff498ec5450feaef85,Azasu,40.719627714039376,-73.98480299175428,Japanese Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,50c68a4de4b03c6112f37497,OST Cafe,40.714652596984465,-73.98219131531091,Café
Lower East Side,40.71780674892765,-73.98089031999291,555d1ee3498e549e3cd007d8,Koneko,40.720534350589254,-73.98434113175107,Pet Café
Lower East Side,40.71780674892765,-73.98089031999291,53e02d67498e78c091589343,Balvanera,40.720547,-73.985399,Argentinian Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,40a55d80f964a52020f31ee3,Clinton St. Baking Co. & Restaurant,40.721385402295766,-73.98394925545875,Bakery
Lower East Side,40.71780674892765,-73.98089031999291,4ac5fc81f964a5209bb220e3,El Castillo De Jagua II,40.714520855897625,-73.9817441273183,Latin American Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,5367ee38498e2d56e7afd777,Ivan Ramen,40.720554,-73.984429,Ramen Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,592efc30bfc6d06694cdd9b5,Tramezzini,40.721058,-73.983506,Sandwich Place
Lower East Side,40.71780674892765,-73.98089031999291,5a55ca21ca18ea7a53168535,Davelle,40.718613935172186,-73.98635041853979,Café
Lower East Side,40.71780674892765,-73.98089031999291,56903421498e17b933579df9,Nakamura,40.71771065257984,-73.98517029379737,Ramen Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,5bef97dab6b04b002b9b5ab3,BigA,40.721326,-73.98404,Pizza Place
Lower East Side,40.71780674892765,-73.98089031999291,5209509211d295115b2b00d9,Rizzo's Fine Pizza,40.72077584562638,-73.98422427302484,Pizza Place
Lower East Side,40.71780674892765,-73.98089031999291,4b1fd5bbf964a520902924e3,Zafi's,40.71486894526149,-73.98289908031894,Diner
Lower East Side,40.71780674892765,-73.98089031999291,5c39341b4b78c5002cfdb7ca,Niche Mazémen,40.717833,-73.985107,Ramen Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,594b239d93bd6332bdb2944c,Minnie's,40.72033180433469,-73.98449921399504,Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,5849724aea29b85730fe660d,Clancey,40.71882721173591,-73.98521099415636,American Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,4a33c0f6f964a520419b1fe3,Heaven's Hot Bagel,40.721396368582816,-73.9843288064003,Bagel Shop
Lower East Side,40.71780674892765,-73.98089031999291,4a2a1ddaf964a52005961fe3,Cibao,40.71919400608671,-73.98511841238506,Latin American Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,58fd583435f9834464820ba6,Mughlai Indian Cuisine,40.721146,-73.98389,Indian Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,459f6987f964a520c0401fe3,El Maguey y La Tuna,40.721169896738566,-73.98283868782266,Mexican Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,4f414c48e4b0e40825be70b0,Fresno Gourmet Deli,40.72143735853583,-73.98074594751122,Deli / Bodega
Lower East Side,40.71780674892765,-73.98089031999291,4c96bb5a82b56dcbb151e4aa,One More Thai,40.72116597846324,-73.9839949705493,Thai Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,4bbd6a64a0a0c9b632ac1b0f,New York Grill & Deli,40.71844471953229,-73.98288777721946,Deli / Bodega
Lower East Side,40.71780674892765,-73.98089031999291,4dcd92d5d164679b8ce9f38a,Royal Fried Chicken,40.72041693148294,-73.97832733041298,Fried Chicken Joint
Lower East Side,40.71780674892765,-73.98089031999291,5716eb52498ec04f6abe33e1,The Burgary,40.71934687097996,-73.98495252710363,New American Restaurant
Lower East Side,40.71780674892765,-73.98089031999291,4c598922d3aee21e10636855,Santo Domingo,40.718499108447226,-73.98536148824519,Bakery
Lower East Side,40.71780674892765,-73.98089031999291,4c07c812a9c076b0b2683923,Rossy's Bakery,40.722086740648415,-73.98145809453008,Bakery
